genome_id,accession,genbank_accessions,source,checksum,quality_flags
1280.26030,,,BV-BRC,fbc75250fa6139cac930f0a158c7a9b8f76daae35f3f42d2279112aa0dfcce35,WGS;Good
1280.26029,,,BV-BRC,5bd8de920803f0d4efd655e81e4efac005fade0b70504813742146bd371f5c38,WGS;Good
1280.26032,,,BV-BRC,ae63e0214ce1419cbaf713ec72eab846d1ce20f88e0b4156043db721e64591c2,WGS;Good
1280.26033,,,BV-BRC,14255231493cd6405340d0667daa554d09c85e6645d6d35182578ec247417e58,WGS;Good
1280.26034,,,BV-BRC,f0aab17c2aa089d46a08b9e4f7805dcf9a2e9fbb9412061824a9db42de662a17,WGS;Good
1280.26035,,,BV-BRC,173daa6a7a207a14209b99681954985368554f9b4439d1487d04318ebe565248,WGS;Good
1280.26036,,,BV-BRC,0ce4e8ad89c98119edfd5a1b06a7e2828bdd49627cf102e3887fe43577b61b68,WGS;Good
1280.26037,,,BV-BRC,c1f92482f3ac52a38c83c5d7ead0e9c530c293b3b07359cc02cdfebda957d417,WGS;Good
1280.26039,,,BV-BRC,9d2a790e63dcfe6b31a79af496abb09f3e47c1345a93d438adb198b9d92f4193,WGS;Good
1280.26040,,,BV-BRC,23811c2404eaa34a5778267e796262e36b4bca764c0194c4742e69ab4a43a86e,WGS;Good
1280.26038,,,BV-BRC,4a70602a6567cbde9ed954a75a4dd01c986d9bb465d46f9420c4dcc50a899a94,WGS;Good
1280.26041,,,BV-BRC,ba46f94d99fbc9b6fc26c367f44d7db86ed1c3d889099dd89e482b15f52242b9,WGS;Good
1280.26042,,,BV-BRC,855ff051e20839bc7a09d935c370ab4b83ec607ef7f1eb3816d3bbddbcfa21ed,WGS;Good
1280.26043,,,BV-BRC,83fb1502e8eef092cf4b01cc35c6c7c51d0a9ebf8887e054396b8fe289650f02,WGS;Good
1280.26045,,,BV-BRC,a9c91f4c182a45d824290677106b18f09071a617e6ab38dbb5c986cf0f178302,WGS;Good
1280.26044,,,BV-BRC,c1c4e7f00c7c71b0346023ff1d1daf663564c5f7df60701c4e2a139b33dc6883,WGS;Good
1280.26046,,,BV-BRC,09ca360252a65393dc45a290171c98727cbf778c1b2eae9ac8c127f9f5030002,WGS;Good
1280.26047,,,BV-BRC,cff5868012497feabf8b8c9888e734e51afb4f9002d0fb1b19ee046a90ac4b5f,WGS;Good
1280.26048,,,BV-BRC,e9fcdf750420a00ac977bc7bf7bf14da28f0f85bbd4a2c4b7ee94f9768fc7d0b,WGS;Good
1280.26050,,,BV-BRC,7677321b7fd10475aa28142162901b3f289ba2b23ef5051f68f2da55f50c41da,WGS;Good
1280.26054,,,BV-BRC,9bacd12b0fb777ccdecbce57fec63e12f62a8333f4346a33441b03819d9f2004,WGS;Good
1280.26051,,,BV-BRC,64e0cea789faa3c6072d939e26e03e8c4b625a01fa438e8d0fddf6ff324069bd,WGS;Good
1280.26053,,,BV-BRC,3b083e2cb03e38f611ed670618f57abbfb1bc728fb269f80c762802bcd97463b,WGS;Good
1280.26052,,,BV-BRC,d56f5dec37c331a4080d5faf0e447a606b9742aec5d5e008538434ae2a0a6e66,WGS;Good
1280.26055,,,BV-BRC,5f05b5b7f04dbe31d0e5018b238d463a8b1e7959e20a559d9dbdc636c1b7b71d,WGS;Good
1280.26056,,,BV-BRC,6faa968ed0b2422ad2f0423819d94371642a9018eb51a55d45da04e416dadfe9,WGS;Good
1280.26049,,,BV-BRC,4894b88d274f9f4e95dc9ce7a3c10952c112c01e4f42b56a15cfc505464f6928,WGS;Good
1280.26057,,,BV-BRC,b95829096fb78e74585ccefab8bc85e3531ce4e6f684d4c6370d176be3f8e0d8,WGS;Good
1280.26060,,,BV-BRC,a603f1a64a952d71af29ccc2ce16694715d71d7a59b70e97fc4321f3045f701a,WGS;Good
1280.26058,,,BV-BRC,7a50185e690fcb0fd6662ebd81a70b1c4946d4aea7ba0c983b384032c2281c79,WGS;Good
1280.26059,,,BV-BRC,68667e106058bda91558496845c884c8d2a283e6412acd1fff4f52e049577c1f,WGS;Good
1280.26061,,,BV-BRC,f0179e8875d6fff4e53e9e95e577804152c9536e64d77a963f59e795deab8dbf,WGS;Good
1280.26062,,,BV-BRC,e0619c55bd70bdd6e531bb2a5a3ba0c0976e853ec99cdf1fcb80ea8f0bb80cee,WGS;Good
1280.26063,,,BV-BRC,827773592f203d3be8edd6517be1c1d239033f5e370f85ed3fe5484fb1c39d3a,WGS;Good
1280.26064,,,BV-BRC,8d16949bc70612f190b945bc6b5b019aafc996ca3fc13b5a5b18920a213b9e57,WGS;Good
1280.26065,,,BV-BRC,e5aff944f2708c2f2ea1698c90c7fbc025c7ea3364680c4adf49ed51b28a4a8a,WGS;Good
1280.26067,,,BV-BRC,996c651dbd6a7cb810952d18719404aa5de1805ea4432d3b2eeeda8c910dd088,WGS;Good
1280.26066,,,BV-BRC,26d20ac657fcd3b83b25c54af9e1db9a9d2e874f9273e6920e12f0d778eb7e6f,WGS;Good
1280.26069,,,BV-BRC,cccf3ea103417cd6ebd395a2cc627fa572d47590efb0d1b173ddff989cb3f168,WGS;Good
1280.26074,,,BV-BRC,44ac42794ca4b48932251f5a5734cd36842aec22ce7059661db5a24b09dc533f,WGS;Good
1280.26068,,,BV-BRC,b68f6ea1f09b620accdbd54794788f4e430cd189d09a456d96399df5beb051c2,WGS;Good
1280.26070,,,BV-BRC,804955c34d22b381031bebeca410d3736e4880f1ce6d1d35e6d1c57e15d322ac,WGS;Good
1280.26075,,,BV-BRC,759d2531db7088fc4eea3a559ac7cd9aed909d019d09ac8125bde4a33de834d4,WGS;Good
1280.26077,,,BV-BRC,bb37d37f9ff78f764a2e0343b765f980ac06a0ed156a44c2dbab942f8ff91b0e,WGS;Good
1280.26076,,,BV-BRC,0c05d7389082d0217bec567e981b99be8144752583a65188a52e2f07f7711e61,WGS;Good
1280.26078,,,BV-BRC,8c3df2ceff1d5b16ac1aa77cf4b7e33c7258d79173f2e7000784bbc3e8987995,WGS;Good
1280.26079,,,BV-BRC,5b603f5350bfc17afc00253e458cd1c9181d17772ad2a942c0b5fdfd52528dce,WGS;Good
1280.26080,,,BV-BRC,92f0c97ad4eb64c6b632617597a23106b0feff7b71e7d4e645174320e0514d97,WGS;Good
1280.26082,,,BV-BRC,a450de4abbb0ad112fa866ccccdb37b4204ef2a0f570c2687de384568c457154,WGS;Good
1280.26081,,,BV-BRC,785b79b7ae8a094e113ac85dbe66dbea53e95c5127a5deb0b34d163c35c214f2,WGS;Good
1280.26085,,,BV-BRC,c9edbbdcbcbc6f5a9441c4001262ff9d2e4121d4ef8d1c77ba2d241b352215f6,WGS;Good
1280.26084,,,BV-BRC,0be9a03af2b6c72a688e5358c0a1c534f837f44a0351ba265d6ff08b8f262adc,WGS;Good
1280.26086,,,BV-BRC,a0c6287bab3fcc19e34867a3197738ae595aa1e447a5502acfd8767368bc5914,WGS;Good
1280.26083,,,BV-BRC,b062191f8d60fb7f7dccbbf5ed4b08a9ff9963e436f3f66bfe5e8f48980c444b,WGS;Good
1280.26088,,,BV-BRC,b3d9f4cde7fc0619e9a7d10b20d08bfa17c148ab75e10b46992901308a79dcb3,WGS;Good
1280.26087,,,BV-BRC,df755af476ec0117016b6e615a6770fdfe9cf8435a72142e6e43430b3dbc80b1,WGS;Good
1280.26089,,,BV-BRC,7cd3d3e404c8d3f0f5e83e43b9bc418a8a38357433f7ba4128ece361d244d7fc,WGS;Good
1280.26090,,,BV-BRC,5074344f4fc1a9e3fdcd80d70880ec0ae7d38d51fdd252e69b9cf18e5bb1bbb6,WGS;Good
1280.26091,,,BV-BRC,b86eb62632f077dca87553a774ac6522e7c450bc8df00ff0115afb56985504d6,WGS;Good
1280.26093,,,BV-BRC,bc329ae79bc3e1764fa61e335007f2c8e2b59d496de98911c1c1d6b198aad626,WGS;Good
1280.26092,,,BV-BRC,d35307ced9bfe19ec5ec526d3b8281c9797d07fd0f906b116db6fd512a411164,WGS;Good
1280.26095,,,BV-BRC,5dea962d51f099f0861d06e1f8239f91084023846ace80412554eca2fe492087,WGS;Good
1280.26097,,,BV-BRC,c7ce73cf93f3daac7c6fb80a2f5b3f37031a58d0c5066a4cfd49666d3759becb,WGS;Good
1280.26100,,,BV-BRC,78b07a6cacb2b0fad5f86528505a2d5bece88bf2bf5d65973553e849ddecf047,WGS;Good
1280.26096,,,BV-BRC,4a412e679078f326dec09b76b30e09141d4aba5177c2f6dff9673e039cd32851,WGS;Good
1280.26099,,,BV-BRC,1339f179c6308ca841262ae181efb1af76b01379ad79a71ba697453ded7c4f2d,WGS;Good
1280.26101,,,BV-BRC,e204dc572fea8fdf1f4e1956b4de3a1062b89363dbdb26b66dce643d4a963d07,WGS;Good
1280.26098,,,BV-BRC,18e38002780159435a7b8eb706fca83b0c09c6042e42b5dd6213d73b5db1b499,WGS;Good
1280.26094,,,BV-BRC,46d66342f670b75ceee587d3146017ffc41d3e646c554633412802d907261bf9,WGS;Good
1280.26103,,,BV-BRC,c7a8d38827ade9cd3f3723f6a6368a9bace7afa5297925f5953af7a7e36c4fc4,WGS;Good
1280.26102,,,BV-BRC,7adcd2df86742dbfd44b7296d516a2d26f21e7418f8f1ff3ba65b74668505e09,WGS;Good
1280.26104,,,BV-BRC,7279694bec78b1864e4c8a2898461bf105ed40583810d36834d801576caf7ec0,WGS;Good
1280.26107,,,BV-BRC,9a3b022e10ae7a9892e6f7a97b45fd8d71a8ebadc26fb454256537d07db53883,WGS;Good
1280.26108,,,BV-BRC,8f2dc1e45039d61f22416eae71e62a4e05675aa59eb00ffcff2087d2baee61b2,WGS;Good
1280.26105,,,BV-BRC,b07ec364ee57513ec5fb5f6e098e53841d82fca78d86e69e91fdbe82c7a4b662,WGS;Good
1280.26110,,,BV-BRC,cc05628b25fc695f9d5a91226c09cbe2012516d1998ad997dc67de3ab270ecc3,WGS;Good
1280.26106,,,BV-BRC,008cf6b5b7ebe2d89fe1e406957c01fc0b599bae338593d06dcb055285227a06,WGS;Good
1280.26109,,,BV-BRC,ecbbc811c5d0683dd99a08ef59fb6814b80d97f6826248ced100a269aff00314,WGS;Good
1280.26111,,,BV-BRC,4d1c47bfaa8483dcc46ee8d9b0def308021ae6c6e4632a58868ccb0a9d24636c,WGS;Good
1280.26112,,,BV-BRC,6292c13940e423360d3725206db483f3b2f268f32795d728d59c3e3b2aa522d1,WGS;Good
1280.26113,,,BV-BRC,3922a1168abb68b7083cc463c6457ca3714e4c373c243818d6d9af35747f3b45,WGS;Good
1280.26114,,,BV-BRC,efaa9030480fc524c816e98b06133d7082b496ae8fecfebf3df323ac0e4f2daf,WGS;Good
1280.26118,,,BV-BRC,34ade32eb8204be0deda2c0c3dbafba1f820cd2ceecc865214c6b3e09d839f78,WGS;Good
1280.26115,,,BV-BRC,33bf9d99ad0c27b1629427fcb87758faa17e95189da76ddce4c4074ffe16abdc,WGS;Good
1280.26117,,,BV-BRC,f649b126732dd90ae49e1ca59037b6078bb1f7c8d45326ac9da2c601164d6d04,WGS;Good
1280.29683,,,BV-BRC,46bdd60369313e0fef72252fc3e7d05803263a3e37b4aaa9b7bb1beb90a15588,WGS;Good
1280.26116,,,BV-BRC,b95eaed954530dd55b40663db9ff9aa6ced3a8f2bdb83f0c7c0cf38be7d2e24b,WGS;Good
1280.29684,,,BV-BRC,1c8c3729ef6bf2f8c81ef9f7d36774302d9915567c187ded1ffd3b79935497fc,WGS;Good
1280.29685,,,BV-BRC,f4068972cc0f19df3409acc53bcc67dbb10ad1be79b98f2b4cb0e75dbbb5a0d9,WGS;Good
1280.29686,,,BV-BRC,3ce464d659e8e246ac260b0076f744f7031ace1f9139976956a8642752670553,WGS;Good
1280.29687,,,BV-BRC,578271bff284378f4518e72b1bc89fe5ff7e07c15069e836aae7a89f5e91ac11,WGS;Good
1280.29689,,,BV-BRC,e1946257c61612df1ff237cef1670b40e03642ebb91edb56feb330a35c322b2b,WGS;Good
1280.29691,,,BV-BRC,134be537ef7437f68b2f431b6e1b0e91aa7b6f4fc56a0ca67c2c3c9e1f61f9a0,WGS;Good
1280.29692,,,BV-BRC,30ea6248d8c9c70ca9b27c709824d4f38c3e70649bbbfa5dec64b2baf8348c96,WGS;Good
1280.29688,,,BV-BRC,32080a662285af6f725bf674e538b7e375826a690a70c8f6c6e667318366c1f0,WGS;Good
1280.29690,,,BV-BRC,ed6481f38e366cb9bf016e4bdc036c3e5862b928e1f2be77b5a03f80bc834901,WGS;Good
1280.29693,,,BV-BRC,c7c2c7ad503398659f6c981c36392ad7ebbe655774d5e2ab135eca0764fa5058,WGS;Good
1280.29695,,,BV-BRC,0097088894c5da1c95373108fdd3babd856539b9e84f35963c7467756d51b555,WGS;Good
1280.29694,,,BV-BRC,14cfd7cb5154cf736723ce23390a2b5bf83a5a42e5c7bc696f4430119b0a43de,WGS;Good
1280.29696,,,BV-BRC,24f44f76213b56c83d78479f47ee0c77c7e915b935f3016f97d84c2f01800f89,WGS;Good
1280.29697,,,BV-BRC,02c0e3849a3e83d198c1f285e28e28e5c8bc079b5b38df0b6f46770a2f7b9158,WGS;Good
1280.29698,,,BV-BRC,3a32ca86653b837cb15906c22aacc4a209929ecab3807b0bbff9ef48bea1c3a6,WGS;Good
1280.29700,,,BV-BRC,34b87936d9981904a47e160308897ed266f4d222b6b5448a24ec8289601732e7,WGS;Good
1280.29699,,,BV-BRC,a844ed38946de9d94f4364820bef619be8bf39d402a2943872260ad596574596,WGS;Good
1280.29702,,,BV-BRC,8dd8163e150a5d4adab9d318222f6d575903ac16e0fc842cebb363d8408cee03,WGS;Good
1280.29701,,,BV-BRC,7014f8231c5c45907cc6995967b3a0925c587711c80b39125ec1d9ecc309f848,WGS;Good
1280.29704,,,BV-BRC,d4675005d2ea651b27303ec1414762fc7e31b6bfb94aa7d4166d886107f9aae8,WGS;Good
1280.29705,,,BV-BRC,48db5f2249e3d3390553c1093d5512a4f5e21e07a4c2caa4d6c79c23f762d10e,WGS;Good
1280.29703,,,BV-BRC,fe61de71dc378b866a2c314230cc8da0b567287487a4ad8825e0fee180e2947b,WGS;Good
1280.29706,,,BV-BRC,901e6cb6a498c28a562c9fa08cc0fe9559952fc56c675cbbed41fa7279e1a945,WGS;Good
1280.29707,,,BV-BRC,a062a9a481d23406cc5ea834d924f9875f5918ce26bc4bae007e4b5668211fd0,WGS;Good
1280.29708,,,BV-BRC,ed14a335be11d940a1d33caf85b829948dd558093d2873adaab119a1d52cde1f,WGS;Good
1280.29709,,,BV-BRC,5f855f8845d2a9f4f3aa881b9487dde84ba0158e0f59fc77b752b6eb601b84e2,WGS;Good
1280.29711,,,BV-BRC,41673aab69d6d312b3d46079eaa45d054f37f3ecd8c8298c586c60bb859d72c2,WGS;Good
1280.29712,,,BV-BRC,77a08004a8e696f051c1c261dba0e7b996979240d4ec8bcc538410bb75e72e7a,WGS;Good
1280.29710,,,BV-BRC,68548e4c8e500254e99db7213174b07d3b9522a338f860754a367bbda9d754dd,WGS;Good
1280.29713,,,BV-BRC,fc7401cafc6abe03e56720f5b5127f5b76d99f4e54bb6752b2ab42b8fb20401d,WGS;Good
1280.29714,,,BV-BRC,d5273d34af75034d12c72bfb6eb13a2fe85726516eefce9ff9831e3b8bc5959f,WGS;Good
1280.29716,,,BV-BRC,4069915c7af85ace6e4a6ed4e6c95611e2c3b055f2beab64859eb7c331795dfa,WGS;Good
1280.29717,,,BV-BRC,f020f6f5cfefb7123b1cc0fd7cb63cd30abe3afc14429261f51bac30cb35a2d3,WGS;Good
1280.29718,,,BV-BRC,74c58595eae630cf65780dc75b695f237b86b21a22f45efd4a5dc928f43fb410,WGS;Good
1280.29720,,,BV-BRC,d80aa34fb4e0b41e419cb23effd32eea352fa1904a1a51afb52d88c4b31be731,WGS;Good
1280.29715,,,BV-BRC,9de1c1e0c4eea9dd793017d7f77e94641327060ea917df3da0a24cf5afa09349,WGS;Good
1280.29722,,,BV-BRC,e8313b37766afc607422ec3f0693126591dbc89e1eaff17b3e8fce5b6ad8722b,WGS;Good
1280.29721,,,BV-BRC,9bd94ac616d01502c7c9f6c2305f7636d3bb368cfb67ca4f9e348a89ac2b9e03,WGS;Good
1280.29723,,,BV-BRC,2053c0e75a3720ab50dd9d6f02b051b023d952327e0435536627ba1a7e42a363,WGS;Good
1280.29725,,,BV-BRC,6fa2a66e4cf831917e48cea3e4a4953b693ebaf83fe10cae88785ba28b98c4bf,WGS;Good
1280.29726,,,BV-BRC,ed55d2e18dc52921e784b03518a6cfcfcbdbb541038b9c5467bcea1f51389cd8,WGS;Good
1280.29724,,,BV-BRC,411035fa4d27a1e502d26205036b1afd357565861cc360410c5471e6f5bdb246,WGS;Good
1280.29727,,,BV-BRC,227ec8fe1a92d5629fe81a001a588441bf9a46fdada504e6d260650a2e96257d,WGS;Good
1280.29719,,,BV-BRC,71717041f726353f67f4038f0f0da39a2512bdc0cbd9e16d4ae2d8813d01aae4,WGS;Good
1280.29729,,,BV-BRC,405feda3bcb5c51cb520bf71de270f7e4d9c2395127a2c3c8b6fe41d10ed19fc,WGS;Good
1280.29728,,,BV-BRC,3813eb852d7f0245744cf1ceb119a1ba7b7de4677e68682dccfc082c67881d26,WGS;Good
1280.29731,,,BV-BRC,553118679487fe97a5025814b28381a3847c9a0d55ab6cba64bba35034025fc9,WGS;Good
1280.29732,,,BV-BRC,163987f4788d5636a57f67ca6aa9845f90e4268ee9b383a9eb4364e2ce8ca538,WGS;Good
1280.29730,,,BV-BRC,1a133096586cb2076fc132a63fe45b1017fe4e8a2161c23481c015726986ab98,WGS;Good
1280.29734,,,BV-BRC,0a2e5318ad0c657ae8068879d74201197c8d4664ce72496011d746f4f663f0e2,WGS;Good
1280.29735,,,BV-BRC,3776cd9e25788c1e372cdbaf3d6ba15b5674c4b73072b90bc5fe5f5293c4b620,WGS;Good
1280.29736,,,BV-BRC,0229ddbe5a937f41bd20bc4ff74f8d3056a62f458999c8c0cc5b8df9f0a226c2,WGS;Good
1280.29733,,,BV-BRC,5c123cd7d3539bfd4c4881d6f278baf9da21e0dbc60a655e0a3b4c7c17b3ae6e,WGS;Good
1280.29737,,,BV-BRC,5968979aec25214b9f6b9716648e828f9a264429d9d65f5c5b5fecc400498087,WGS;Good
1280.29738,,,BV-BRC,145dbe4a80364da134bd1fa9818f12c65c90efc1d2cd31d2a7f9d32811fb9524,WGS;Good
1280.29741,,,BV-BRC,36607902d14e23fec6f7160d70efb3ccdd8911705a4011f44ff45e034feabc80,WGS;Good
1280.29742,,,BV-BRC,0faeaf414fc5d066a3696873223f977a9b4f065f4d86009dc5a2b3f1a331e96b,WGS;Good
1280.29744,,,BV-BRC,34d2e35efcee1766d756bf6b7ebbd64f36de6df383f3cb314d697503b61722c9,WGS;Good
1280.29739,,,BV-BRC,c2e35063d1f055e313b37f6c5d7e7ff8e353d07a8d0ac81123bc90b4cb6649cb,WGS;Good
1280.29743,,,BV-BRC,8cdfe4f405e26c2030ef7c3c8a700ed1a188a21ac9a4b99116e89e143828daaa,WGS;Good
1280.29740,,,BV-BRC,612050e498743c396fcab96ba4382b86596fa20d34da11a430dd5e5bcf3c6fa8,WGS;Good
1280.29745,,,BV-BRC,dc0ce94a61b68ca5dc7b1bf8a7811b7884536354368ec77264fdca3778ae4c62,WGS;Good
1280.29746,,,BV-BRC,4b808bc0d7781fbfce93c6e9b3b31e7d24b6b5390f6cf42d7bbbe29bab85a6f4,WGS;Good
1280.29749,,,BV-BRC,832088950a0e8e2549363798d4a195f08ca2c4415292a58a947bf095076706cc,WGS;Good
1280.29747,,,BV-BRC,da79f7078b254f3e775637f5410b94f0c906ec680c7d4099f09c6720fa0e5e04,WGS;Good
1280.29748,,,BV-BRC,aa783a65decd4b4877f9e2d6ed19426e93084bea6f57777aa513fb8dfb5f8d72,WGS;Good
1280.29750,,,BV-BRC,0c2a4f6a8155c48e161b812a7e28fa6c2c3bc365799e783feb4f4081ae67914f,WGS;Good
1280.29751,,,BV-BRC,a3e5bfebf459cc8db3e1d6350590082469481341fc66529ddcdb706344f4dcb0,WGS;Good
1280.29753,,,BV-BRC,a84509b9a6a209c60d73fe2d85c1402fb7b1b0c8099be424f328ecf1a63063d3,WGS;Good
1280.29752,,,BV-BRC,da50dc6da67fcfd388057d899e8effc2d47b76730a0256e2c967971b7fee8a73,WGS;Good
1280.29754,,,BV-BRC,f3814c17c001e0e69ee90ced386bdd98a55905d587fc26a56bec102e0ca2c179,WGS;Good
1280.29756,,,BV-BRC,bb133654ec716e0b6c3e2367feaf4644b54c978141f05dbd876de3f898d3c7d4,WGS;Good
1280.29755,,,BV-BRC,621a5282e0edd318a5b394be3bda78dfb935526cda800a52b65fb690abd778e4,WGS;Good
1280.29758,,,BV-BRC,dae50fad9e02c9c3e7c69f4056f49023b4160f08154f883478965ca7cf583518,WGS;Good
1280.29759,,,BV-BRC,f96a4d1db8aae05488ff4af1240d2d4730cab3b9632e83b4c80cbb0b0f56220b,WGS;Good
1280.29760,,,BV-BRC,730775d05f1b12fd3b90c43fe9a5683e01ff494905810c138adf88551dbb2f3f,WGS;Good
1280.29757,,,BV-BRC,aae972dfb35aec42d42c813a46b4f49a80b8edd84f2dc399ce33a3923084cd38,WGS;Good
1280.29761,,,BV-BRC,68137e7b78acdc970bffd73d1e7126b70668ef82bef5549624098e0400f2c15d,WGS;Good
1280.29762,,,BV-BRC,2b0704410265d027265afda47f422e5ae61e3f7b5de5309251fe0af8962487df,WGS;Good
1280.29765,,,BV-BRC,9647426e5052cd3929757fb581096952b50d089a3a8b72cbc3971f9ea3cc74f7,WGS;Good
1280.29764,,,BV-BRC,4ee9548ca69bb5a967b2d6f3fbb68dfd459028e3648746bc4738931867516741,WGS;Good
1280.29763,,,BV-BRC,a7be64df81946322b0401b430f7e4824a135ae453b62fe7c99cd110a9dbbde7e,WGS;Good
1280.29766,,,BV-BRC,167386cf17df60c5d0fc1ac09a082865144f81b32671c7cdcbd89c0a327e27bc,WGS;Good
1280.29767,,,BV-BRC,65f639972e382dc2e43848da0abbbe5fecfb7d263fbe7bde50cf845e5d212566,WGS;Good
1280.29768,,,BV-BRC,c79e31dc2663aa1442e8b79bd5f99f15a773a1845d691cf62230535778100e7e,WGS;Good
1280.29770,,,BV-BRC,4c9191cfed0812270b4f1a930e290d4062f2f1371da83be613345092edf5afb3,WGS;Good
1280.29769,,,BV-BRC,643806f82024851ccdce6f77ec4806b6da09e448f2558bfbc5d62d63b004e0c8,WGS;Good
1280.29771,,,BV-BRC,195e3b9b755e320b5afc634f996a04a7b46ab4411465f820705916cd8dce3754,WGS;Good
1280.29772,,,BV-BRC,0d339d97c90c615e31da3f4f9ae0614684e7baacb8e4179f93aae67dedefb2a4,WGS;Good
1280.29773,,,BV-BRC,8acbc64fce3fe2dd7b9c96da2d35479de2390e17d1cef4617202298ac37400e6,WGS;Good
1280.29775,,,BV-BRC,44b7b6cda5a8647b7a958cf7d2b274e652f0004c46a02b0883ef38153716b87d,WGS;Good
1280.29777,,,BV-BRC,40c2105eace856355bc9d5e9850eb1a8c1e733f37f4adba407e72028661ccfe7,WGS;Good
1280.29774,,,BV-BRC,2520f741f1ea5eae4215d7414b2323cbfd932e9d84fbe999b4fda518ef3492ca,WGS;Good
1280.29776,,,BV-BRC,80cd2d97e8d19608a43a8d20db28ce0af054233179db8bbaa65950917f84a484,WGS;Good
1280.29778,,,BV-BRC,7fff66f1c60d9aefff088d9b8eddfc97830385da719000be53236f389fe62b2a,WGS;Good
1280.29780,,,BV-BRC,d5a48ead0741c34918b44fd834d0b2042412e09c36bab27eb1280cd03e780409,WGS;Good
1280.29779,,,BV-BRC,5227aa587afd1d19cdb14198b241674412c17475842845e09b4546db249a8779,WGS;Good
1280.29781,,,BV-BRC,b8fed995edd7b4792eba2fe2f90dbbf5b44cb410a28e7d8ff946f7b4982d68ba,WGS;Good
1280.29784,,,BV-BRC,2ca042d860c91822e1d9fcd7754313b3674701632bfc95bda9f1fb5fb39be6bf,WGS;Good
1280.29785,,,BV-BRC,e4d5d9d084488b5a24adce308b1de5565627adb08311daf7f249fffe9fb08685,WGS;Good
1280.29786,,,BV-BRC,f9a21a6f43f12877a32bedb0eaecad31491a6416a644942a4b5095a2f80de4b8,WGS;Good
1280.29783,,,BV-BRC,467c4ffa0ee208bf013b8d0082106676307242d55e576e743781680950422b38,WGS;Good
1280.29782,,,BV-BRC,5454f433551fe7768398a506031a9505f77020988a3e69ba44f537b4cf92d4f2,WGS;Good
1280.29788,,,BV-BRC,59b20eba2c8feaa3bfb352b758fee3455dd4e5b5fa83ce2386dca1d09acaadd1,WGS;Good
1280.29787,,,BV-BRC,3fb598f544511052c2fbd9fb4896c700bcd444d2eca8f41ae0aae61c90b2351b,WGS;Good
1280.29789,,,BV-BRC,7192ef27798fed9d7a07cb63c0dd312ee6e4eb543ba95d0bc5a1bf78955185a7,WGS;Good
1280.29791,,,BV-BRC,263ce21428332e61e3b14508d10b14830272244b625514e76ec4a3fd9aa9f9b6,WGS;Good
1280.29793,,,BV-BRC,4f83e7d0f7357f51316c1eaf9dc299bcb05ebc87a77e2d9771e0621e1d86ce13,WGS;Good
1280.29794,,,BV-BRC,b46fb098e79be9b8e82d26cfa941541ec8efc8b1917dc46fe1afce3fb51a0630,WGS;Good
1280.29792,,,BV-BRC,f8c833f1dae09f834f6a3b4d06c49f84be0167e1a0ea3bcec8428e0acc17a8f4,WGS;Good
1280.29790,,,BV-BRC,31f98c2d3eeef7045b4f7c9d5afbafd3b53c56cadb480d885e691859f01b2171,WGS;Good
1280.29796,,,BV-BRC,21286514eedd75aec0c77a3e695624d4f4fefeb7278b50c64c5e47d9e0377403,WGS;Good
1280.29795,,,BV-BRC,ec0baed8a569124fbfa20ad1329a51dcaaa3d8f096319678b8a637796ca84012,WGS;Good
1280.29797,,,BV-BRC,f9364e30d8969d1b86813ee7ecb2d2ce12c4517a2cc3e93f663f2aa212b2853a,WGS;Good
1280.29798,,,BV-BRC,e05308bf5335812b4973a8c28b984b3fbb6c9da6a928177906953468c1e46157,WGS;Good
1280.29802,,,BV-BRC,9cd66e9599cc2fdcb8e0199b367baee92f78b613e6c3bf1ecbdc19e398a5b3dc,WGS;Good
1280.29800,,,BV-BRC,26d981251dbd2926f14e79c73aa6f2be6ccfade16b24aa19a01d4785c1831ac7,WGS;Good
1280.29799,,,BV-BRC,02f2cfde24fd21224ceb7f9f7f3e15d49ef8f8389a30d8eaab5bbc2e455b7860,WGS;Good
1280.29801,,,BV-BRC,c6d52a34a189a514fb6cf009858769c07bc3facf519e7ec42ddf5c276e949fc9,WGS;Good
1280.29803,,,BV-BRC,31ec776d495f533ff9e910e9335d4932ccfc925a875f56e549e779eac5a733fc,WGS;Good
1280.29804,,,BV-BRC,4471358062dc0a5a1455e8fbdf24cfe4242789bc2a72c6144d2906269b1da4bd,WGS;Good
1280.29805,,,BV-BRC,41aec3ebfd2f3667da878b24b15c729cecf02935497b495387d704a5adb2af9b,WGS;Good
1280.29806,,,BV-BRC,67df6c442517286af6f336e08db2ff34234493b6056632da6d9ea23f3c2916ce,WGS;Good
1280.29810,,,BV-BRC,a6aa9aa26034b0cff98abe7684e4f5db10e3bb6b64f32559d8bc2a9110c125eb,WGS;Good
1280.29808,,,BV-BRC,13bfb08ac9a20abe85f3c61c2319427b5ef9fda9090cfe20115a3fb581713129,WGS;Good
1280.29809,,,BV-BRC,c7e5d09e16b9a7dee2dd46ca5b0b0c9e5f07e0d25ce5a35853750299d84a8937,WGS;Good
1280.29807,,,BV-BRC,65f5f630d39833da404fa80b96408f11c045e3f7b257a59e4da5cb54d2a06795,WGS;Good
1280.29811,,,BV-BRC,f7a070a840accf2eda9bfcca26ae6277c26c20a8f0e9210d09aee2e783480e57,WGS;Good
